elapsed_days,departure_time_unix,arrival_time_unix,duration_in_seconds,total_distance,duration_hours,duration_minutes,departure_year,departure_month,departure_day,departure_hour,departure_minute,departure_second,departure_timezone,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute,arrival_second,arrival_timezone,flight_id
0,1664457960,1664466480,8520,923,3,30,2022,9,29,8,26,0,5.0,2022,9,29,11,48,0,4.0,33137
1,1664500500,1664514660,14160,1794,7,53,2022,9,29,18,15,0,7.0,2022,9,30,0,11,0,5.0,33138
1,1664536500,1664544060,7560,675,4,12,2022,9,30,6,15,0,5.0,2022,9,30,9,21,0,4.0,33139
0,1664495100,1664502420,7320,672,2,29,2022,9,29,16,45,0,7.0,2022,9,29,18,47,0,7.0,33140
0,1664480880,1664491800,10920,1016,3,48,2022,9,29,15,48,0,4.0,2022,9,29,18,50,0,4.0,33141
0,1664499720,1664520060,20340,2339,7,4,2022,9,29,21,2,0,4.0,2022,9,29,23,41,0,7.0,33142
0,1664537820,1664543700,5880,406,2,18,2022,9,30,7,37,0,4.0,2022,9,30,9,15,0,4.0,33143
0,1664543400,1664547960,4560,327,2,7,2022,9,30,9,10,0,4.0,2022,9,30,10,26,0,4.0,33144
0,1664520600,1664532360,11760,1346,5,28,2022,9,30,0,50,0,6.0,2022,9,30,6,6,0,4.0,33145
0,1664561280,1664569200,7920,762,5,1,2022,9,30,14,8,0,4.0,2022,9,30,16,20,0,4.0,33146
0,1664591400,1664597880,6480,590,2,33,2022,9,30,19,30,0,7.0,2022,9,30,22,18,0,6.0,33147
0,1664582580,1664586900,4320,326,1,42,2022,9,30,17,3,0,7.0,2022,9,30,18,15,0,7.0,33148
0,1664544600,1664552100,7500,720,2,5,2022,9,30,8,30,0,5.0,2022,9,30,11,35,0,4.0,33149
0,1664641320,1664655480,14160,1486,4,38,2022,10,1,12,22,0,4.0,2022,10,1,14,18,0,6.0,33150
0,1664658900,1664666220,7320,545,2,45,2022,10,1,17,15,0,4.0,2022,10,1,19,17,0,4.0,33151
0,1664641140,1664652300,11160,1104,4,12,2022,10,1,12,19,0,4.0,2022,10,1,15,25,0,4.0,33152
0,1664642700,1664659500,16800,1723,6,26,2022,10,1,11,45,0,5.0,2022,10,1,14,25,0,7.0,33153
1,1664753520,1664763180,9660,947,7,56,2022,10,2,19,32,0,4.0,2022,10,2,22,13,0,4.0,33154
0,1664739600,1664747460,7860,770,3,5,2022,10,2,13,40,0,6.0,2022,10,2,16,51,0,5.0,33155
1,1664796900,1664808060,11160,1104,5,57,2022,10,3,7,35,0,4.0,2022,10,3,10,41,0,4.0,33156
0,1664811900,1664820840,8940,799,2,50,2022,10,3,10,45,0,5.0,2022,10,3,13,14,0,5.0,33157
0,1664823360,1664831760,8400,720,2,40,2022,10,3,13,56,0,5.0,2022,10,3,17,16,0,4.0,33158
0,1664811600,1664823060,11460,1104,5,49,2022,10,3,11,40,0,4.0,2022,10,3,14,51,0,4.0,33159
0,1664811600,1664820120,8520,848,4,38,2022,10,3,8,40,0,7.0,2022,10,3,12,2,0,6.0,33160
0,1664840640,1664853480,12840,1567,6,59,2022,10,3,17,44,0,6.0,2022,10,3,23,18,0,4.0,33161
0,1664919720,1664927640,7920,600,2,12,2022,10,4,17,42,0,4.0,2022,10,4,18,54,0,5.0,33162
0,1664909640,1664914440,4800,327,2,40,2022,10,4,14,54,0,4.0,2022,10,4,16,14,0,4.0,33163
0,1664927160,1664935080,7920,594,4,24,2022,10,4,19,46,0,4.0,2022,10,4,20,58,0,5.0,33164
0,1664882400,1664898000,15600,1663,7,53,2022,10,4,6,20,0,5.0,2022,10,4,8,40,0,7.0,33165
0,1664917200,1664925000,7800,679,3,56,2022,10,4,14,0,0,7.0,2022,10,4,16,10,0,7.0,33166
0,1664929800,1664940660,10860,1104,4,21,2022,10,4,20,30,0,4.0,2022,10,4,23,31,0,4.0,33167
1,1664969700,1664980860,11160,1104,5,31,2022,10,5,7,35,0,4.0,2022,10,5,10,41,0,4.0,33168
0,1664886600,1664893380,6780,600,2,28,2022,10,4,7,30,0,5.0,2022,10,4,10,23,0,4.0,33169
0,1664897520,1664904060,6540,596,2,22,2022,10,4,11,32,0,4.0,2022,10,4,13,21,0,4.0,33170
0,1664887200,1664903400,16200,2083,6,35,2022,10,4,5,40,0,7.0,2022,10,4,13,10,0,4.0,33171
0,1665004200,1665020340,16140,1970,4,53,2022,10,5,15,10,0,6.0,2022,10,5,21,39,0,4.0,33172
0,1664991600,1665001800,10200,992,3,5,2022,10,5,12,40,0,5.0,2022,10,5,14,30,0,6.0,33173
0,1664964000,1664968080,4080,221,1,59,2022,10,5,6,0,0,4.0,2022,10,5,7,8,0,4.0,33174
1,1665018000,1665023040,5040,339,2,1,2022,10,5,18,0,0,7.0,2022,10,5,19,24,0,7.0,33175
0,1665060720,1665065580,4860,228,1,40,2022,10,6,8,52,0,4.0,2022,10,6,10,13,0,4.0,33176
0,1665068220,1665074460,6240,545,2,8,2022,10,6,10,57,0,4.0,2022,10,6,12,41,0,4.0,33177
0,1665080220,1665099000,18780,2135,5,55,2022,10,6,14,17,0,4.0,2022,10,6,16,30,0,7.0,33178
0,1665052260,1665061200,8940,923,3,20,2022,10,6,6,31,0,4.0,2022,10,6,9,0,0,4.0,33179
0,1665066300,1665072180,5880,327,2,11,2022,10,6,10,25,0,4.0,2022,10,6,12,3,0,4.0,33180
0,1665058860,1665065700,6840,449,2,50,2022,10,6,8,21,0,4.0,2022,10,6,10,15,0,4.0,33181
0,1665075600,1665088620,13020,1346,5,25,2022,10,6,13,0,0,4.0,2022,10,6,14,37,0,6.0,33182
0,1665185880,1665194160,8280,762,5,15,2022,10,7,19,38,0,4.0,2022,10,7,21,56,0,4.0,33183
0,1665146100,1665161880,15780,1985,5,17,2022,10,7,5,35,0,7.0,2022,10,7,12,58,0,4.0,33184
0,1665257640,1665267900,10260,862,3,17,2022,10,8,15,34,0,4.0,2022,10,8,17,25,0,5.0,33185
0,1665248640,1665256020,7380,545,5,16,2022,10,8,13,4,0,4.0,2022,10,8,15,7,0,4.0,33186
0,1665275100,1665279840,4740,327,3,23,2022,10,8,20,25,0,4.0,2022,10,8,21,44,0,4.0,33187
0,1665226800,1665234420,7620,720,2,7,2022,10,8,6,0,0,5.0,2022,10,8,9,7,0,4.0,33188
0,1665340860,1665348000,7140,650,1,59,2022,10,9,12,41,0,6.0,2022,10,9,15,40,0,5.0,33189
0,1665317700,1665326040,8340,806,3,20,2022,10,9,5,15,0,7.0,2022,10,9,8,34,0,6.0,33190
0,1665335760,1665349260,13500,1621,5,25,2022,10,9,11,16,0,6.0,2022,10,9,17,1,0,4.0,33191
1,1665417540,1665425700,8160,728,3,58,2022,10,10,11,59,0,4.0,2022,10,10,14,15,0,4.0,33192
1,1665452760,1665459240,6480,485,3,49,2022,10,10,21,46,0,4.0,2022,10,10,23,34,0,4.0,33193
0,1665437400,1665443640,6240,464,2,4,2022,10,10,17,30,0,4.0,2022,10,10,19,14,0,4.0,33194
0,1665431400,1665435420,4020,199,1,19,2022,10,10,15,50,0,4.0,2022,10,10,16,57,0,4.0,33195
0,1665427140,1665444660,17520,1847,4,52,2022,10,10,13,39,0,5.0,2022,10,10,16,31,0,7.0,33196
0,1665503940,1665510780,6840,464,4,55,2022,10,11,11,59,0,4.0,2022,10,11,13,53,0,4.0,33197
0,1665516600,1665524100,7500,720,3,10,2022,10,11,14,30,0,5.0,2022,10,11,17,35,0,4.0,33198
0,1665605700,1665611940,6240,545,2,52,2022,10,12,16,15,0,4.0,2022,10,12,17,59,0,4.0,33199
0,1665586800,1665595740,8940,728,4,6,2022,10,12,11,0,0,4.0,2022,10,12,13,29,0,4.0,33200
1,1665621600,1665626580,4980,339,1,59,2022,10,12,17,40,0,7.0,2022,10,12,19,3,0,7.0,33201
0,1665617400,1665629160,11760,1238,3,36,2022,10,12,18,30,0,5.0,2022,10,12,19,46,0,7.0,33202
0,1665696600,1665705300,8700,725,3,31,2022,10,13,17,30,0,4.0,2022,10,13,18,55,0,5.0,33203
0,1665661800,1665669360,7560,728,2,48,2022,10,13,7,50,0,4.0,2022,10,13,9,56,0,4.0,33204
0,1665673800,1665679500,5700,280,2,6,2022,10,13,11,10,0,4.0,2022,10,13,12,45,0,4.0,33205
0,1665689400,1665705120,15720,1745,6,3,2022,10,13,14,30,0,5.0,2022,10,13,16,52,0,7.0,33206
0,1665680400,1665685620,5220,339,3,25,2022,10,13,13,0,0,4.0,2022,10,13,14,27,0,4.0,33207
0,1665672600,1665680580,7980,720,2,13,2022,10,13,9,50,0,5.0,2022,10,13,13,3,0,4.0,33208
1,1665723600,1665739560,15960,2083,5,36,2022,10,13,22,0,0,7.0,2022,10,14,5,26,0,4.0,33209
0,1665790080,1665799560,9480,933,3,20,2022,10,14,18,28,0,5.0,2022,10,14,21,6,0,5.0,33210
0,1665781560,1665786300,4740,233,1,40,2022,10,14,16,6,0,5.0,2022,10,14,17,25,0,5.0,33211
0,1665763200,1665770400,7200,545,2,0,2022,10,14,12,0,0,4.0,2022,10,14,14,0,0,4.0,33212
0,1665792000,1665799560,7560,485,2,6,2022,10,14,20,0,0,4.0,2022,10,14,22,6,0,4.0,33213
0,1665834300,1665843000,8700,799,4,10,2022,10,15,6,45,0,5.0,2022,10,15,9,10,0,5.0,33214
0,1665869460,1665881040,11580,1055,5,41,2022,10,15,17,31,0,4.0,2022,10,15,19,44,0,5.0,33215
0,1665849900,1665855900,6000,434,2,57,2022,10,15,12,5,0,4.0,2022,10,15,13,45,0,4.0,33216
0,1665849540,1665858660,9120,799,2,32,2022,10,15,10,59,0,5.0,2022,10,15,13,31,0,5.0,33217
0,1665934200,1665942420,8220,594,3,53,2022,10,16,11,30,0,4.0,2022,10,16,12,47,0,5.0,33218
0,1665920640,1665925200,4560,327,2,9,2022,10,16,7,44,0,4.0,2022,10,16,9,0,0,4.0,33219
0,1665925800,1665933600,7800,672,2,37,2022,10,16,6,10,0,7.0,2022,10,16,8,20,0,7.0,33220
0,1666045560,1666053300,7740,592,4,15,2022,10,17,18,26,0,4.0,2022,10,17,19,35,0,5.0,33221
0,1666028520,1666046100,17580,2295,6,32,2022,10,17,10,42,0,7.0,2022,10,17,18,35,0,4.0,33222
0,1666136400,1666142400,6000,406,1,55,2022,10,18,19,40,0,4.0,2022,10,18,21,20,0,4.0,33223
0,1666145400,1666159140,13740,1473,4,23,2022,10,18,22,10,0,4.0,2022,10,18,23,59,0,6.0,33224
0,1666095060,1666108800,13740,1621,8,24,2022,10,18,6,11,0,6.0,2022,10,18,12,0,0,4.0,33225
0,1666116000,1666130100,14100,1419,4,48,2022,10,18,14,0,0,4.0,2022,10,18,16,55,0,5.0,33226
0,1666134360,1666138860,4500,233,1,32,2022,10,18,18,6,0,5.0,2022,10,18,19,21,0,5.0,33227
0,1666094880,1666103400,8520,672,3,56,2022,10,18,8,8,0,4.0,2022,10,18,9,30,0,5.0,33228
0,1666177200,1666186500,9300,728,5,3,2022,10,19,7,0,0,4.0,2022,10,19,9,35,0,4.0,33229
0,1666203420,1666222200,18780,2135,7,28,2022,10,19,14,17,0,4.0,2022,10,19,16,30,0,7.0,33230
0,1666193400,1666202940,9540,720,3,9,2022,10,19,11,30,0,4.0,2022,10,19,13,9,0,5.0,33231
0,1666207800,1666223520,15720,1745,5,12,2022,10,19,14,30,0,5.0,2022,10,19,16,52,0,7.0,33232
0,1666191900,1666208220,16320,2135,7,35,2022,10,19,8,5,0,7.0,2022,10,19,15,37,0,4.0,33233
0,1666324800,1666332180,7380,672,2,12,2022,10,20,21,0,0,7.0,2022,10,20,23,3,0,7.0,33234
0,1666285260,1666290180,4920,233,2,12,2022,10,20,12,1,0,5.0,2022,10,20,13,23,0,5.0,33235
0,1666301220,1666314240,13020,1419,5,50,2022,10,20,16,27,0,5.0,2022,10,20,21,4,0,4.0,33236
1,1666350000,1666354860,4860,280,3,25,2022,10,21,7,0,0,4.0,2022,10,21,8,21,0,4.0,33237
1,1666315620,1666326240,10620,1016,7,28,2022,10,20,21,27,0,4.0,2022,10,21,0,24,0,4.0,33238
0,1662293820,1662298140,4320,185,1,47,2022,9,4,8,17,0,4.0,2022,9,4,9,29,0,4.0,33239
0,1662308100,1662323880,15780,1621,6,33,2022,9,4,12,15,0,4.0,2022,9,4,14,38,0,6.0,33240
1,1662357420,1662370980,13560,1621,6,58,2022,9,4,23,57,0,6.0,2022,9,5,5,43,0,4.0,33241
0,1662314280,1662321240,6960,604,2,55,2022,9,4,13,58,0,4.0,2022,9,4,15,54,0,4.0,33242
0,1662320520,1662332100,11580,1207,4,13,2022,9,4,15,42,0,4.0,2022,9,4,16,55,0,6.0,33243
0,1662320340,1662327840,7500,725,2,22,2022,9,4,14,39,0,5.0,2022,9,4,17,44,0,4.0,33244
0,1662303600,1662317400,13800,1380,4,21,2022,9,4,11,0,0,4.0,2022,9,4,13,50,0,5.0,33245
1,1662357000,1662375600,18600,2431,8,9,2022,9,4,22,50,0,7.0,2022,9,5,7,0,0,4.0,33246
0,1662293700,1662302100,8400,762,2,46,2022,9,4,8,15,0,4.0,2022,9,4,10,35,0,4.0,33247
0,1662283800,1662290760,6960,667,2,18,2022,9,4,5,30,0,4.0,2022,9,4,7,26,0,4.0,33248
0,1662385500,1662398940,13440,1621,3,44,2022,9,5,7,45,0,6.0,2022,9,5,13,29,0,4.0,33249
0,1662400740,1662412320,11580,1104,3,13,2022,9,5,13,59,0,4.0,2022,9,5,17,12,0,4.0,33250
0,1662382140,1662388320,6180,559,3,2,2022,9,5,5,49,0,7.0,2022,9,5,8,32,0,6.0,33251
0,1662400320,1662405900,5580,327,2,35,2022,9,5,13,52,0,4.0,2022,9,5,15,25,0,4.0,33252
0,1662385800,1662392220,6420,594,2,59,2022,9,5,8,50,0,5.0,2022,9,5,11,37,0,4.0,33253
1,1662467100,1662474720,7620,594,2,50,2022,9,6,8,25,0,4.0,2022,9,6,9,32,0,5.0,33254
1,1662439200,1662458040,18840,2426,7,1,2022,9,5,21,40,0,7.0,2022,9,6,5,54,0,4.0,33255
0,1662462600,1662472260,9660,930,4,47,2022,9,6,7,10,0,4.0,2022,9,6,8,51,0,5.0,33256
0,1662485700,1662493140,7440,650,3,41,2022,9,6,12,35,0,5.0,2022,9,6,13,39,0,6.0,33257
0,1662499080,1662503700,4620,298,1,46,2022,9,6,17,18,0,4.0,2022,9,6,18,35,0,4.0,33258
0,1662482100,1662495300,13200,1619,4,21,2022,9,6,9,35,0,7.0,2022,9,6,15,15,0,5.0,33259
1,1662510900,1662515700,4800,280,3,44,2022,9,6,20,35,0,4.0,2022,9,6,21,55,0,4.0,33260
0,1662594300,1662605880,11580,1298,4,50,2022,9,7,18,45,0,5.0,2022,9,7,22,58,0,4.0,33261
0,1662575280,1662584040,8760,725,3,39,2022,9,7,14,28,0,4.0,2022,9,7,15,54,0,5.0,33262
1,1662634800,1662641700,6900,669,6,14,2022,9,8,6,0,0,5.0,2022,9,8,8,55,0,4.0,33263
1,1662602580,1662607680,5100,448,4,37,2022,9,7,21,3,0,5.0,2022,9,7,22,28,0,5.0,33264
0,1662603120,1662620340,17220,1847,5,19,2022,9,7,21,12,0,5.0,2022,9,7,23,59,0,7.0,33265
0,1662590220,1662600060,9840,720,3,2,2022,9,7,18,37,0,4.0,2022,9,7,20,21,0,5.0,33266
0,1662555600,1662566220,10620,956,3,47,2022,9,7,6,0,0,7.0,2022,9,7,8,57,0,7.0,33267
0,1662573300,1662587640,14340,1663,5,6,2022,9,7,10,55,0,7.0,2022,9,7,16,54,0,5.0,33268
0,1662546660,1662555600,8940,923,4,21,2022,9,7,6,31,0,4.0,2022,9,7,9,0,0,4.0,33269
0,1662566400,1662571800,5400,406,2,37,2022,9,7,12,0,0,4.0,2022,9,7,13,30,0,4.0,33270
0,1662583560,1662592140,8580,872,3,45,2022,9,7,13,46,0,7.0,2022,9,7,18,9,0,5.0,33271
0,1662567300,1662574440,7140,652,3,8,2022,9,7,9,15,0,7.0,2022,9,7,11,14,0,7.0,33272
0,1662645120,1662653700,8580,876,4,2,2022,9,8,7,52,0,6.0,2022,9,8,11,15,0,5.0,33273
0,1662631200,1662637620,6420,485,2,16,2022,9,8,6,0,0,4.0,2022,9,8,7,47,0,4.0,33274
0,1662684480,1662696000,11520,1238,4,8,2022,9,8,19,48,0,5.0,2022,9,8,21,0,0,7.0,33275
0,1662666060,1662677700,11640,1177,4,10,2022,9,8,15,41,0,4.0,2022,9,8,17,55,0,5.0,33276
0,1662675480,1662682800,7320,652,3,6,2022,9,8,18,18,0,4.0,2022,9,8,20,20,0,4.0,33277
0,1662660900,1662667920,7020,592,2,58,2022,9,8,13,15,0,5.0,2022,9,8,16,12,0,4.0,33278
0,1662770400,1662785640,15240,1641,4,38,2022,9,9,19,40,0,5.0,2022,9,9,21,54,0,7.0,33279
0,1662752400,1662767520,15120,1602,4,35,2022,9,9,15,40,0,4.0,2022,9,9,18,52,0,5.0,33280
0,1662749940,1662754680,4740,221,1,19,2022,9,9,14,59,0,4.0,2022,9,9,16,18,0,4.0,33281
0,1662735600,1662746400,10800,1193,3,46,2022,9,9,8,0,0,7.0,2022,9,9,13,0,0,5.0,33282
0,1662751500,1662760620,9120,930,3,10,2022,9,9,14,25,0,5.0,2022,9,9,17,57,0,4.0,33283
0,1662723480,1662737400,13920,1380,5,10,2022,9,9,7,38,0,4.0,2022,9,9,10,30,0,5.0,33284
0,1662746640,1662759900,13260,1468,4,56,2022,9,9,13,4,0,5.0,2022,9,9,14,45,0,7.0,33285
0,1662774300,1662781980,7680,720,2,8,2022,9,9,20,45,0,5.0,2022,9,9,23,53,0,4.0,33286
0,1662807000,1662817560,10560,862,5,9,2022,9,10,6,50,0,4.0,2022,9,10,8,46,0,5.0,33287
0,1662831000,1662838200,7200,720,3,30,2022,9,10,12,30,0,5.0,2022,9,10,15,30,0,4.0,33288
0,1662808440,1662815640,7200,652,2,25,2022,9,10,7,14,0,4.0,2022,9,10,9,14,0,4.0,33289
0,1662792600,1662804360,11760,1346,3,58,2022,9,10,0,50,0,6.0,2022,9,10,6,6,0,4.0,33290
0,1662845520,1662855900,10380,862,5,26,2022,9,10,17,32,0,4.0,2022,9,10,19,25,0,5.0,33291
0,1662839700,1662850680,10980,1085,3,23,2022,9,10,15,55,0,4.0,2022,9,10,18,58,0,4.0,33292
0,1662818400,1662825840,7440,592,2,4,2022,9,10,9,0,0,5.0,2022,9,10,12,4,0,4.0,33293
0,1663023600,1663029300,5700,327,5,17,2022,9,12,19,0,0,4.0,2022,9,12,20,35,0,4.0,33294
1,1663020660,1663029720,9060,930,3,44,2022,9,12,17,11,0,5.0,2022,9,12,20,42,0,4.0,33295
1,1663037100,1663043160,6060,449,2,30,2022,9,12,22,45,0,4.0,2022,9,13,0,26,0,4.0,33296
0,1662991140,1663000440,9300,762,2,35,2022,9,12,9,59,0,4.0,2022,9,12,12,34,0,4.0,33297
0,1663022700,1663041540,18840,2489,6,11,2022,9,12,15,45,0,7.0,2022,9,12,23,59,0,4.0,33298
0,1663070700,1663075740,5040,185,2,8,2022,9,13,8,5,0,4.0,2022,9,13,9,29,0,4.0,33299
0,1663082880,1663091340,8460,762,3,35,2022,9,13,11,28,0,4.0,2022,9,13,13,49,0,4.0,33300
0,1663069080,1663074900,5820,449,2,11,2022,9,13,7,38,0,4.0,2022,9,13,9,15,0,4.0,33301
0,1663080120,1663088880,8760,672,3,18,2022,9,13,10,42,0,4.0,2022,9,13,12,8,0,5.0,33302
0,1663080060,1663084980,4920,233,1,42,2022,9,13,9,41,0,5.0,2022,9,13,11,3,0,5.0,33303
0,1663088580,1663098420,9840,933,3,24,2022,9,13,12,3,0,5.0,2022,9,13,14,47,0,5.0,33304
0,1663106400,1663113960,7560,728,5,14,2022,9,13,18,0,0,4.0,2022,9,13,20,6,0,4.0,33305
0,1663082400,1663087500,5100,327,3,31,2022,9,13,11,20,0,4.0,2022,9,13,12,45,0,4.0,33306
0,1663098240,1663115220,16980,2295,6,12,2022,9,13,12,44,0,7.0,2022,9,13,20,27,0,4.0,33307
0,1663122360,1663127940,5580,391,2,2,2022,9,13,22,26,0,4.0,2022,9,13,23,59,0,4.0,33308
0,1663119000,1663127640,8640,862,3,13,2022,9,13,20,30,0,5.0,2022,9,13,23,54,0,4.0,33309
1,1663160400,1663167120,6720,609,4,57,2022,9,14,6,0,0,7.0,2022,9,14,8,52,0,6.0,33310
1,1663133940,1663139700,5760,424,4,15,2022,9,13,22,39,0,7.0,2022,9,14,0,15,0,7.0,33311
0,1663182600,1663188720,6120,327,2,14,2022,9,14,15,10,0,4.0,2022,9,14,16,52,0,4.0,33312
0,1663173000,1663178760,5760,406,2,7,2022,9,14,12,30,0,4.0,2022,9,14,14,6,0,4.0,33313
0,1663214040,1663219020,4980,339,1,23,2022,9,14,20,54,0,7.0,2022,9,14,22,17,0,7.0,33314
0,1663196400,1663212000,15600,1943,6,35,2022,9,14,16,0,0,7.0,2022,9,14,23,20,0,4.0,33315
0,1663158300,1663168260,9960,997,4,55,2022,9,14,8,25,0,4.0,2022,9,14,11,11,0,4.0,33316
0,1663184880,1663196280,11400,1113,5,37,2022,9,14,15,48,0,4.0,2022,9,14,17,58,0,5.0,33317
0,1663276620,1663284840,8220,691,2,48,2022,9,15,17,17,0,4.0,2022,9,15,18,34,0,5.0,33318
0,1663289700,1663302720,13020,1383,4,26,2022,9,15,19,55,0,5.0,2022,9,15,21,32,0,7.0,33319
0,1663265220,1663275300,10080,903,3,29,2022,9,15,13,7,0,5.0,2022,9,15,14,55,0,6.0,33320
0,1663261500,1663267620,6120,505,3,25,2022,9,15,13,5,0,4.0,2022,9,15,14,47,0,4.0,33321
0,1663240500,1663247820,7320,545,4,6,2022,9,15,7,15,0,4.0,2022,9,15,9,17,0,4.0,33322
0,1663250340,1663259640,9300,762,2,59,2022,9,15,9,59,0,4.0,2022,9,15,12,34,0,4.0,33323
1,1663308000,1663324320,16320,2066,7,56,2022,9,15,23,0,0,7.0,2022,9,16,6,32,0,4.0,33324
0,1663326600,1663338600,12000,1380,3,20,2022,9,16,6,10,0,5.0,2022,9,16,10,30,0,4.0,33325
1,1663369920,1663377300,7380,652,3,35,2022,9,16,16,12,0,7.0,2022,9,16,18,15,0,7.0,33326
1,1663395420,1663412040,16620,2139,8,6,2022,9,16,23,17,0,7.0,2022,9,17,6,54,0,4.0,33327
0,1663460100,1663467840,7740,762,2,56,2022,9,17,20,15,0,4.0,2022,9,17,22,24,0,4.0,33328
0,1663446480,1663454340,7860,725,2,59,2022,9,17,15,28,0,5.0,2022,9,17,18,39,0,4.0,33329
0,1663505460,1663515540,10080,958,6,11,2022,9,18,8,51,0,4.0,2022,9,18,10,39,0,5.0,33330
0,1663528620,1663535880,7260,652,2,28,2022,9,18,12,17,0,7.0,2022,9,18,14,18,0,7.0,33331
0,1663583520,1663591440,7920,725,3,0,2022,9,19,5,32,0,5.0,2022,9,19,8,44,0,4.0,33332
0,1663581600,1663587960,6360,541,2,27,2022,9,19,6,0,0,4.0,2022,9,19,7,46,0,4.0,33333
0,1663596660,1663612620,15960,1897,6,9,2022,9,19,10,11,0,4.0,2022,9,19,11,37,0,7.0,33334
0,1663600860,1663616040,15180,1745,4,13,2022,9,19,8,21,0,7.0,2022,9,19,14,34,0,5.0,33335
0,1663667100,1663673040,5940,406,1,56,2022,9,20,5,45,0,4.0,2022,9,20,7,24,0,4.0,33336
0,1663694700,1663702440,7740,725,2,46,2022,9,20,12,25,0,5.0,2022,9,20,15,34,0,4.0,33337
0,1663683180,1663690320,7140,650,2,34,2022,9,20,8,13,0,6.0,2022,9,20,11,12,0,5.0,33338
0,1663695660,1663706100,10440,995,2,54,2022,9,20,13,41,0,4.0,2022,9,20,15,35,0,5.0,33339
0,1663706640,1663715640,9000,728,5,11,2022,9,20,16,44,0,4.0,2022,9,20,19,14,0,4.0,33340
0,1663703400,1663709040,5640,280,2,2,2022,9,20,15,50,0,4.0,2022,9,20,17,24,0,4.0,33341
0,1663759560,1663767060,7500,667,3,30,2022,9,21,7,26,0,4.0,2022,9,21,9,31,0,4.0,33342
0,1663778100,1663786800,8700,672,4,3,2022,9,21,12,35,0,4.0,2022,9,21,14,0,0,5.0,33343
0,1663780200,1663788000,7800,592,2,10,2022,9,21,13,10,0,4.0,2022,9,21,14,20,0,5.0,33344
0,1663784700,1663792080,7380,622,2,3,2022,9,21,14,25,0,4.0,2022,9,21,16,28,0,4.0,33345
0,1663785600,1663799280,13680,1473,6,53,2022,9,21,14,40,0,4.0,2022,9,21,16,28,0,6.0,33346
0,1663799640,1663804680,5040,329,2,40,2022,9,21,17,34,0,5.0,2022,9,21,19,58,0,4.0,33347
0,1663786800,1663799340,12540,1468,5,30,2022,9,21,12,0,0,7.0,2022,9,21,17,29,0,5.0,33348
0,1663811100,1663818780,7680,725,3,22,2022,9,21,20,45,0,5.0,2022,9,21,23,53,0,4.0,33349
0,1663872000,1663885680,13680,1473,3,48,2022,9,22,14,40,0,4.0,2022,9,22,16,28,0,6.0,33350
0,1663869600,1663878240,8640,848,3,45,2022,9,22,11,0,0,7.0,2022,9,22,14,24,0,6.0,33351
0,1663926300,1663932240,5940,406,2,35,2022,9,23,5,45,0,4.0,2022,9,23,7,24,0,4.0,33352
0,1663961580,1663974000,12420,1380,3,27,2022,9,23,14,33,0,5.0,2022,9,23,19,0,0,4.0,33353
0,1663950900,1663956720,5820,406,4,27,2022,9,23,12,35,0,4.0,2022,9,23,14,12,0,4.0,33354
0,1664027160,1664043600,16440,1745,5,17,2022,9,24,8,46,0,5.0,2022,9,24,11,20,0,7.0,33355
0,1664015700,1664023320,7620,594,2,27,2022,9,24,6,35,0,4.0,2022,9,24,7,42,0,5.0,33356
0,1664056200,1664064720,8520,799,3,29,2022,9,24,16,50,0,5.0,2022,9,24,19,12,0,5.0,33357
0,1664046900,1664053500,6600,590,2,19,2022,9,24,12,15,0,7.0,2022,9,24,15,5,0,6.0,33358
0,1664036100,1664043240,7140,652,2,30,2022,9,24,9,15,0,7.0,2022,9,24,11,14,0,7.0,33359
0,1664137800,1664157960,20160,2606,5,36,2022,9,25,13,30,0,7.0,2022,9,25,22,6,0,4.0,33360
0,1664098440,1664105700,7260,667,3,23,2022,9,25,5,34,0,4.0,2022,9,25,7,35,0,4.0,33361
0,1664244720,1664258340,13620,1473,4,23,2022,9,26,22,12,0,4.0,2022,9,26,23,59,0,6.0,33362
1,1664258400,1664274720,16320,2066,5,13,2022,9,26,23,0,0,7.0,2022,9,27,6,32,0,4.0,33363
1,1664247540,1664254800,7260,609,2,19,2022,9,26,20,59,0,6.0,2022,9,26,22,0,0,7.0,33364
1,1664281200,1664288340,7140,691,4,36,2022,9,27,7,20,0,5.0,2022,9,27,10,19,0,4.0,33365
0,1664213400,1664222520,9120,720,4,19,2022,9,26,13,30,0,4.0,2022,9,26,15,2,0,5.0,33366
0,1664234400,1664242020,7620,672,3,37,2022,9,26,18,20,0,5.0,2022,9,26,21,27,0,4.0,33367
0,1664236800,1664251200,14400,1380,7,53,2022,9,26,20,0,0,4.0,2022,9,26,23,0,0,5.0,33368
0,1664223840,1664239200,15360,1847,4,46,2022,9,26,13,24,0,7.0,2022,9,26,19,40,0,5.0,33369
0,1664241900,1664249340,7440,720,2,18,2022,9,26,20,25,0,5.0,2022,9,26,23,29,0,4.0,33370
0,1664299740,1664310780,11040,1104,4,8,2022,9,27,13,29,0,4.0,2022,9,27,16,33,0,4.0,33371
0,1664314800,1664323800,9000,903,2,30,2022,9,27,15,40,0,6.0,2022,9,27,19,10,0,5.0,33372
0,1664309040,1664317920,8880,762,2,28,2022,9,27,16,4,0,4.0,2022,9,27,18,32,0,4.0,33373
