fareBasisCode,isBasicEconomy,isRefundable,isNonStop,seatsRemaining,booking_id,search_year,search_month,search_day
NVAHZNB3,True,False,False,7,34976,2022,9,9
NVAHZNB3,True,False,False,7,34977,2022,9,9
KAUOA0MQ,False,False,True,2,34978,2022,9,9
LAVQA0BQ,True,False,True,9,34979,2022,9,9
V0AIZNN1,False,False,False,7,34980,2022,9,9
V0AIZNN1,False,False,False,7,34981,2022,9,9
L7AKZNN1,False,False,False,7,34982,2022,9,9
VUAHZNN1,False,False,False,5,34983,2022,9,9
QVAHZNB1,True,False,False,7,34984,2022,9,9
VUAIZNN1,False,False,True,7,34985,2022,9,9
V7AWZNN1,False,False,False,7,34986,2022,9,9
M0APZNN1,False,False,False,7,34987,2022,9,9
M0APZNN1,False,False,False,7,34988,2022,9,9
KAA4AHBN,True,False,True,9,34989,2022,9,9
HAVTA0MC,False,False,False,5,34990,2022,9,9
HAVTA0MC,False,False,False,5,34991,2022,9,9
MAUOA0MG,False,False,False,9,34992,2022,9,9
MAUOA0MG,False,False,False,9,34993,2022,9,9
NUAHZNB3,True,False,False,7,34994,2022,9,9
XAVTA0BC,True,False,False,9,34995,2022,9,9
URUNX0MQ,False,False,False,7,34996,2022,9,9
URUNX0MQ,False,False,False,7,34997,2022,9,9
SAA2AKEN,False,False,False,9,34998,2022,9,9
SAA2AKEN,False,False,False,9,34999,2022,9,9
V7AZZNN3,False,False,False,7,35000,2022,9,9
V7AZZNN3,False,False,False,7,35001,2022,9,9
LAU4JKBS,True,False,False,9,35002,2022,9,9
HA3OA0MC,False,False,False,5,35003,2022,9,9
HA3OA0MC,False,False,False,5,35004,2022,9,9
OUAZZNB3,True,False,False,7,35005,2022,9,9
OUAZZNB3,True,False,False,7,35006,2022,9,9
GAA4JHBN,True,False,False,9,35007,2022,9,9
QAA2AHEN,False,False,False,9,35008,2022,9,9
QAA2AHEN,False,False,False,9,35009,2022,9,9
UAVVA0BC,True,False,False,9,35010,2022,9,9
UAVVA0BC,True,False,False,9,35011,2022,9,9
V0AHZNN1,False,False,True,7,35012,2022,9,9
VUAIZNN1,False,False,True,7,35013,2022,9,9
VAA0AFBN,True,False,True,9,35014,2022,9,9
M7AWZNN1,False,False,False,7,35015,2022,9,9
M7AWZNN1,False,False,False,7,35016,2022,9,9
LAA2AWEN,False,False,True,6,35017,2022,9,9
HAVTA0MC,False,False,False,9,35018,2022,9,9
HAVTA0MC,False,False,False,9,35019,2022,9,9
E14GXP5,False,False,False,4,35020,2022,9,9
GVAWZNM1,False,False,False,7,35021,2022,9,9
GVAWZNM1,False,False,False,7,35022,2022,9,9
QAUOA0MQ,False,False,True,9,35023,2022,9,9
GVAJZNB1,True,False,False,7,35024,2022,9,9
GVAJZNB1,True,False,False,7,35025,2022,9,9
NVAHZNB3,True,False,True,7,35026,2022,9,9
QH2OASMN,False,False,False,7,35027,2022,9,9
BA7NA0MQ,False,False,False,9,35028,2022,9,9
V7AWZNN1,False,False,True,7,35029,2022,9,9
MI3AUEL1,False,False,False,7,35030,2022,9,9
LH4OAVMN,False,False,False,7,35031,2022,9,9
LH4OAVMN,False,False,False,7,35032,2022,9,9
V0AHZNN1,False,False,True,7,35033,2022,9,9
TAA2AQBN,True,False,False,9,35034,2022,9,9
TAA2AQBN,True,False,False,9,35035,2022,9,9
UAVTA0BC,True,False,False,9,35036,2022,9,9
KA0NA0MC,False,False,False,9,35037,2022,9,9
TAVNA0BQ,True,False,True,9,35038,2022,9,9
V7AWZNN1,False,False,False,4,35039,2022,9,9
V7AWZNN1,False,False,False,4,35040,2022,9,9
VAUNA0BG,True,False,False,9,35041,2022,9,9
VAUNA0BG,True,False,False,9,35042,2022,9,9
LAA2AWBN,True,False,False,9,35043,2022,9,9
NUAKXNB3,True,False,False,7,35044,2022,9,9
NUAKXNB3,True,False,False,7,35045,2022,9,9
M7AWZNN1,False,False,True,7,35046,2022,9,9
OUAIKSB3,True,False,True,7,35047,2022,9,9
QVAHZNB3,True,False,False,7,35048,2022,9,9
QVAHZNB3,True,False,False,7,35049,2022,9,9
TAU4AKBS,True,False,True,9,35050,2022,9,9
OH2OXVBN,True,False,False,7,35051,2022,9,9
OH2OXVBN,True,False,False,7,35052,2022,9,9
TAUOH3BG,True,False,False,9,35053,2022,9,9
V0AWZNN1,False,False,False,6,35054,2022,9,10
L0AWZNN1,False,False,True,7,35055,2022,9,10
RI0AUEL1,False,False,False,7,35056,2022,9,10
G0AIZNB1,True,False,False,7,35057,2022,9,10
G0AIZNB1,True,False,False,7,35058,2022,9,10
UA3SA0BC,True,False,False,9,35059,2022,9,10
KA0NX0MQ,False,False,True,2,35060,2022,9,10
VAA0AFEN,False,False,False,9,35061,2022,9,10
UA3SA0BC,True,False,False,9,35062,2022,9,10
UA3SA0BC,True,False,False,9,35063,2022,9,10
V0AWZNN1,False,False,False,4,35064,2022,9,10
V0AWZNN1,False,False,False,4,35065,2022,9,10
D03PXP6,False,False,False,4,35066,2022,9,10
QAA0OKEN,False,False,False,2,35067,2022,9,10
L0AWZNN1,False,False,False,7,35068,2022,9,10
L0AWZNN1,False,False,False,7,35069,2022,9,10
O3AZZNB3,True,False,False,7,35070,2022,9,10
O3AZZNB3,True,False,False,7,35071,2022,9,10
TAA3AKBN,True,False,False,9,35072,2022,9,10
TAA3AKBN,True,False,False,9,35073,2022,9,10
UAA3JQEN,False,False,True,2,35074,2022,9,10
UI3QUEL1,False,False,False,7,35075,2022,9,10
S3AKZNN1,False,False,False,7,35076,2022,9,10
S3AKZNN1,False,False,False,7,35077,2022,9,10
S3AHZNB1,True,False,False,7,35078,2022,9,10
S3AHZNB1,True,False,False,7,35079,2022,9,10
HAA0OFEN,False,False,True,3,35080,2022,9,10
BA0OA0MQ,False,False,False,7,35081,2022,9,10
BA0OA0MQ,False,False,False,7,35082,2022,9,10
G7AWZNN1,False,False,False,1,35083,2022,9,10
G7AWZNN1,False,False,False,1,35084,2022,9,10
HA7OA0MC,False,False,False,2,35085,2022,9,10
HA7OA0MC,False,False,False,2,35086,2022,9,10
TAA7AWEN,False,False,False,1,35087,2022,9,10
GH7OAVMN,False,False,False,7,35088,2022,9,10
GH7OAVMN,False,False,False,7,35089,2022,9,10
KA0NX0MC,False,False,True,1,35090,2022,9,10
HA0NA0MC,False,False,False,5,35091,2022,9,10
UAA0OFIN,False,False,False,8,35092,2022,9,10
TA7NA0BC,True,False,False,9,35093,2022,9,10
QAA0OFEN,False,False,False,3,35094,2022,9,10
TA7NX0ME,False,False,False,2,35095,2022,9,10
L0APZNN1,False,False,True,7,35096,2022,9,10
S0AHZNN1,False,False,False,7,35097,2022,9,10
V7AHZNN1,False,False,False,7,35098,2022,9,10
WI7AUEL1,False,False,False,7,35099,2022,9,10
KA7NA0MQ,False,False,False,9,35100,2022,9,10
LAU7AWEN,False,False,False,1,35101,2022,9,10
LAU7AWEN,False,False,False,1,35102,2022,9,10
WAA7JKBN,True,False,True,9,35103,2022,9,10
N7AHZNN3,False,False,False,7,35104,2022,9,10
N7AHZNN3,False,False,False,7,35105,2022,9,10
V7AWZNN1,False,False,False,7,35106,2022,9,10
V7AWZNN1,False,False,False,7,35107,2022,9,10
KA7QA0MQ,False,False,True,4,35108,2022,9,10
L7AZZNN1,False,False,True,7,35109,2022,9,10
SAA7AWBN,True,False,False,9,35110,2022,9,10
SAA7AWBN,True,False,False,9,35111,2022,9,10
VH7OAVMN,False,False,False,7,35112,2022,9,10
KA7OA0MC,False,False,False,9,35113,2022,9,10
LAA7AHDN,False,False,False,1,35114,2022,9,10
LAA7AHDN,False,False,False,1,35115,2022,9,10
V7AHZNN1,False,False,False,7,35116,2022,9,10
UAA7AQEN,False,False,True,5,35117,2022,9,10
OUAZZNB3,True,False,False,7,35118,2022,9,10
OUAZZNB3,True,False,False,7,35119,2022,9,10
QAA0OKEN,False,False,False,1,35120,2022,9,10
N7AZZNN1,False,False,False,6,35121,2022,9,10
N7AZZNN1,False,False,False,6,35122,2022,9,10
GUAHZNB1,True,False,True,7,35123,2022,9,10
UI4AUEL1,False,False,False,7,35124,2022,9,10
UI4AUEL1,False,False,False,7,35125,2022,9,10
VAA0AFEN,False,False,False,3,35126,2022,9,10
LA7NA0MQ,False,False,False,9,35127,2022,9,10
TAA4PHEN,False,False,False,9,35128,2022,9,10
TAA4PHEN,False,False,False,9,35129,2022,9,10
V7AWZNN1,False,False,False,7,35130,2022,9,10
V7AWZNN1,False,False,False,7,35131,2022,9,10
VUAHZNN1,False,False,False,3,35132,2022,9,10
TAUNA0ML,False,False,False,9,35133,2022,9,10
G7AWZNN1,False,False,False,7,35134,2022,9,10
G7AWZNN1,False,False,False,7,35135,2022,9,10
VAUNA0BQ,True,False,False,9,35136,2022,9,10
NH7OAJBN,True,False,False,7,35137,2022,9,10
V7AWZNN1,False,False,False,7,35138,2022,9,10
LA7OA0BQ,True,False,False,9,35139,2022,9,10
G7AIZNN1,False,False,True,7,35140,2022,9,10
S0AHZNB1,True,False,False,7,35141,2022,9,10
UI4ABEL1,False,False,False,7,35142,2022,9,10
MI7AUEL1,False,False,False,7,35143,2022,9,10
SAA7AFBN,True,False,False,9,35144,2022,9,10
SAA7AFBN,True,False,False,9,35145,2022,9,10
S7AIZNB1,True,False,False,7,35146,2022,9,10
S7AIZNB1,True,False,False,7,35147,2022,9,10
QA7NA0MQ,False,False,False,9,35148,2022,9,10
UA7NX0BQ,True,False,False,9,35149,2022,9,10
Q7AJZNB3,True,False,True,7,35150,2022,9,10
UAUNA0BC,True,False,False,9,35151,2022,9,10
UAUNA0BC,True,False,False,9,35152,2022,9,10
NH4OAVMN,False,False,False,7,35153,2022,9,10
NH4OAVMN,False,False,False,7,35154,2022,9,10
HA0NA0MQ,False,False,False,9,35155,2022,9,10
OI4ABEY5,False,False,False,2,35156,2022,9,10
QAVOA0MQ,False,False,False,2,35157,2022,9,10
XRVNA0BG,True,False,False,9,35158,2022,9,10
NVAJZSB3,True,False,False,7,35159,2022,9,10
NVAJZSB3,True,False,False,7,35160,2022,9,10
LAVQA0BQ,True,False,True,9,35161,2022,9,10
QVBHITN3,False,False,False,7,35162,2022,9,10
OVAIZNM3,False,False,False,7,35163,2022,9,10
OVAIZNM3,False,False,False,7,35164,2022,9,10
HA0QA0MQ,False,False,True,9,35165,2022,9,10
N3AHZNB3,True,False,False,7,35166,2022,9,10
SI2AUEL1,False,False,False,7,35167,2022,9,10
G7AWZNN1,False,False,False,7,35168,2022,9,10
TAUNA0BQ,True,False,False,9,35169,2022,9,10
OUAZZNB3,True,False,False,7,35170,2022,9,10
OUAZZNB3,True,False,False,7,35171,2022,9,10
QVAZZNB3,True,False,False,7,35172,2022,9,10
QVAZZNB3,True,False,False,7,35173,2022,9,10
OVAKUSB3,True,False,False,7,35174,2022,9,10
NVAHZNB1,True,False,False,7,35175,2022,9,10
KAVTA0MD,False,False,False,9,35176,2022,9,10
QAA0OFEN,False,False,True,7,35177,2022,9,10
SVAHZNN3,False,False,True,4,35178,2022,9,10
QAA0AFEN,False,False,False,4,35179,2022,9,10
QAA0OFEN,False,False,False,6,35180,2022,9,10
NUAWZNN1,False,False,False,6,35181,2022,9,10
NUAWZNN1,False,False,False,6,35182,2022,9,10
G0AWZNN1,False,False,True,7,35183,2022,9,10
M7AWZNN1,False,False,True,7,35184,2022,9,10
KAUOA0MQ,False,False,False,9,35185,2022,9,10
KAUOA0MQ,False,False,False,9,35186,2022,9,10
V7AWZNN1,False,False,True,7,35187,2022,9,10
GUAHZNB3,True,False,False,7,35188,2022,9,10
GUAHZNB3,True,False,False,7,35189,2022,9,10
NUAHZNM3,False,False,False,7,35190,2022,9,10
NUAHZNM3,False,False,False,7,35191,2022,9,10
LAUOA0MC,False,False,False,1,35192,2022,9,10
LAUOA0MC,False,False,False,1,35193,2022,9,10
V0AWZNN1,False,False,False,1,35194,2022,9,10
V0AWZNN1,False,False,False,1,35195,2022,9,10
OVBJZNB3,True,False,False,7,35196,2022,9,10
HI0KUEL1,False,False,False,7,35197,2022,9,10
TAA4AHEN,False,False,True,5,35198,2022,9,10
OI4QUEY5,False,False,True,7,35199,2022,9,10
WAA7OFEN,False,False,False,9,35200,2022,9,10
WAA7OFEN,False,False,False,9,35201,2022,9,10
LAVOA0MQ,False,False,False,9,35202,2022,9,10
QH2OASBN,True,False,False,7,35203,2022,9,10
V7AJZNN1,False,False,False,3,35204,2022,9,10
QAVOA0MQ,False,False,False,1,35205,2022,9,10
LAA7AHBN,True,False,True,9,35206,2022,9,10
GH2OAVMN,False,False,False,1,35207,2022,9,10
MA7OA0MQ,False,False,True,9,35208,2022,9,10
LAA2JHBN,True,False,False,9,35209,2022,9,10
QAA0OFEN,False,False,False,7,35210,2022,9,10
L7AJZNN1,False,False,False,4,35211,2022,9,10
L7AJZNN1,False,False,False,4,35212,2022,9,10
QA7OA0MG,False,False,False,1,35213,2022,9,10
V7AWZNN1,False,False,False,7,35214,2022,9,10
V7AWZNN1,False,False,False,7,35215,2022,9,10
NVAHZNB3,True,False,False,7,35216,2022,9,10
NVAHZNB3,True,False,False,7,35217,2022,9,10
QUAJZNB3,True,False,False,7,35218,2022,9,10
QUAJZNB3,True,False,False,7,35219,2022,9,10
NVAIZNB3,True,False,False,7,35220,2022,9,10
NVAIZNB3,True,False,False,7,35221,2022,9,10
V0AHZNN1,False,False,True,7,35222,2022,9,10
NVAHZNB1,True,False,False,7,35223,2022,9,10
NVAHZNB1,True,False,False,7,35224,2022,9,10
QVAHZNB3,True,False,False,7,35225,2022,9,10
M7AWZNN1,False,False,False,7,35226,2022,9,10
M7AWZNN1,False,False,False,7,35227,2022,9,10
KAA2AWBN,True,False,False,9,35228,2022,9,10
PI4QBZL1,False,False,True,7,35229,2022,9,10
N7AHZNB3,True,False,False,7,35230,2022,9,10
N7AHZNB3,True,False,False,7,35231,2022,9,10
OUBLKOB3,True,False,False,7,35232,2022,9,10
OUBLKOB3,True,False,False,7,35233,2022,9,10
GVAHZNN1,False,False,False,7,35234,2022,9,10
PI4QUEL1,False,False,True,7,35235,2022,9,10
NVAHZNN1,False,False,False,4,35236,2022,9,10
VUAJZNN3,False,False,False,7,35237,2022,9,10
G7AWZNN1,False,False,False,7,35238,2022,9,10
G7AWZNN1,False,False,False,7,35239,2022,9,10
OVAIZON3,False,False,False,7,35240,2022,9,10
OVAIZON3,False,False,False,7,35241,2022,9,10
KA7OA0ML,False,False,False,9,35242,2022,9,10
KA7OA0ML,False,False,False,9,35243,2022,9,10
VAA0AFEN,False,False,True,9,35244,2022,9,10
V0AKZNN1,False,False,False,7,35245,2022,9,10
V0AKZNN1,False,False,False,7,35246,2022,9,10
UAVOA0BC,True,False,False,9,35247,2022,9,10
UAVOA0BC,True,False,False,9,35248,2022,9,10
NVAIZNB3,True,False,False,7,35249,2022,9,10
Q0AIZNM1,False,False,False,7,35250,2022,9,10
Q0AIZNM1,False,False,False,7,35251,2022,9,10
K0AHZNN1,False,False,True,7,35252,2022,9,10
SAA7AKEN,False,False,True,9,35253,2022,9,10
QUAHZNB3,True,False,False,7,35254,2022,9,10
QUAHZNB3,True,False,False,7,35255,2022,9,10
VUAIZNN1,False,False,False,1,35256,2022,9,10
VAA4AFEN,False,False,True,5,35257,2022,9,10
GVAWZNM1,False,False,False,7,35258,2022,9,10
GVAWZNM1,False,False,False,7,35259,2022,9,10
NUAIZNB1,True,False,False,7,35260,2022,9,10
V0AHZNN1,False,False,True,7,35261,2022,9,10
SVAHZNB3,True,False,False,7,35262,2022,9,10
ZUAHZON3,False,False,True,7,35263,2022,9,10
LAU4JKBS,True,False,False,9,35264,2022,9,10
L7AKZNN1,False,False,False,7,35265,2022,9,10
QAA4ODEN,False,False,False,9,35266,2022,9,10
T03PXP4,False,False,False,4,35267,2022,9,10
GVAHZNN1,False,False,False,7,35268,2022,9,10
M7AWZNN1,False,False,False,7,35269,2022,9,10
M7AWZNN1,False,False,False,7,35270,2022,9,10
KAUOA0MC,False,False,False,4,35271,2022,9,10
SVAHZNN1,False,False,False,7,35272,2022,9,10
SVAHZNN1,False,False,False,7,35273,2022,9,10
WAA7KKEN,False,False,False,9,35274,2022,9,10
WAA7KKEN,False,False,False,9,35275,2022,9,10
V0AHZNN1,False,False,True,7,35276,2022,9,10
B0AKZNN1,False,False,False,7,35277,2022,9,10
MI0QUEL1,False,False,False,7,35278,2022,9,11
MI0QUEL1,False,False,False,7,35279,2022,9,11
BA0OA0MC,False,False,False,5,35280,2022,9,11
LA0NA0MC,False,False,False,2,35281,2022,9,11
UA0SA0BC,True,False,True,9,35282,2022,9,11
VH0OAVMN,False,False,False,1,35283,2022,9,11
S3AZZNN3,False,False,False,7,35284,2022,9,11
S3AZZNN3,False,False,False,7,35285,2022,9,11
QAA0AFEN,False,False,False,6,35286,2022,9,11
LA0NA0MC,False,False,False,9,35287,2022,9,11
VAA3AHBN,True,False,False,9,35288,2022,9,11
VAA3AHBN,True,False,False,9,35289,2022,9,11
L0AHZNN1,False,False,False,7,35290,2022,9,11
L0AHZNN1,False,False,False,7,35291,2022,9,11
TAO3PKBN,True,False,False,9,35292,2022,9,11
VAA0AKEN,False,False,False,9,35293,2022,9,11
VAA0AKEN,False,False,False,9,35294,2022,9,11
N3AHZNB3,True,False,False,7,35295,2022,9,11
N3AHZNB3,True,False,False,7,35296,2022,9,11
G0AIZNN1,False,False,False,7,35297,2022,9,11
G0AIZNN1,False,False,False,7,35298,2022,9,11
HA0NA0MC,False,False,False,2,35299,2022,9,11
HA0NA0MC,False,False,False,2,35300,2022,9,11
QA0NA0MQ,False,False,False,9,35301,2022,9,11
N3AHZNB3,True,False,False,7,35302,2022,9,11
V0AHZNN1,False,False,False,7,35303,2022,9,11
V0AHZNN1,False,False,False,7,35304,2022,9,11
VH0OAJMN,False,False,False,3,35305,2022,9,11
L0AWZNN1,False,False,False,7,35306,2022,9,11
L0AWZNN1,False,False,False,7,35307,2022,9,11
V0AHZNN1,False,False,False,7,35308,2022,9,11
V0AHZNN1,False,False,False,7,35309,2022,9,11
S0AHZNN1,False,False,False,7,35310,2022,9,11
L7AWZNN1,False,False,False,7,35311,2022,9,11
L7AWZNN1,False,False,False,7,35312,2022,9,11
WAA7JKEN,False,False,False,9,35313,2022,9,11
WAA7JKEN,False,False,False,9,35314,2022,9,11
LAA7AWBN,True,False,False,9,35315,2022,9,11
VH0OAVMN,False,False,False,7,35316,2022,9,11
O7AUZNB3,True,False,False,7,35317,2022,9,11
O7AUZNB3,True,False,False,7,35318,2022,9,11
KA3OX0MC,False,False,True,2,35319,2022,9,11
KA7OA0BQ,True,False,True,9,35320,2022,9,11
G0AHZNB1,True,False,True,7,35321,2022,9,11
XA7NK7BG,True,False,False,9,35322,2022,9,11
XA7NK7BG,True,False,False,9,35323,2022,9,11
V7AHZNN1,False,False,False,5,35324,2022,9,11
V7AHZNN1,False,False,False,5,35325,2022,9,11
UA7NA0BQ,True,False,False,9,35326,2022,9,11
UA7NA0BQ,True,False,False,9,35327,2022,9,11
OI7ABEY5,False,False,False,2,35328,2022,9,11
OI7ABEY5,False,False,False,2,35329,2022,9,11
LA7NA0MQ,False,False,False,9,35330,2022,9,11
KA7QA0MQ,False,False,False,9,35331,2022,9,11
KA7QA0MQ,False,False,False,9,35332,2022,9,11
TA7OA0BG,True,False,False,9,35333,2022,9,11
S7AHZNB3,True,False,False,7,35334,2022,9,11
S7AHZNB3,True,False,False,7,35335,2022,9,11
WRU7AWBN,True,False,False,9,35336,2022,9,11
G7AHZNN1,False,False,False,4,35337,2022,9,11
MA0NA0MC,False,False,False,9,35338,2022,9,11
MA0NA0MC,False,False,False,9,35339,2022,9,11
LI7AUEY5,False,False,True,7,35340,2022,9,11
SAA7AKEN,False,False,True,9,35341,2022,9,11
M7AHZNN3,False,False,False,7,35342,2022,9,11
TAA7PQBN,True,False,False,9,35343,2022,9,11
TAA7PQBN,True,False,False,9,35344,2022,9,11
M7AWZNN1,False,False,False,7,35345,2022,9,11
G7AHZNB3,True,False,True,7,35346,2022,9,11
HA7OK7MG,False,False,False,4,35347,2022,9,11
S7AHZNB3,True,False,False,7,35348,2022,9,11
KA7QA0MQ,False,False,False,9,35349,2022,9,11
V7AHZNN1,False,False,True,7,35350,2022,9,11
V7AHZNN1,False,False,False,7,35351,2022,9,11
V7AHZNN1,False,False,False,7,35352,2022,9,11
WAA7AWEN,False,False,True,9,35353,2022,9,11
TAA7JHBN,True,False,False,9,35354,2022,9,11
OI7ABEL1,False,False,False,7,35355,2022,9,11
S7AIZNN3,False,False,False,7,35356,2022,9,11
S7AIZNN3,False,False,False,7,35357,2022,9,11
M7AWZNN1,False,False,False,7,35358,2022,9,11
M7AWZNN1,False,False,False,7,35359,2022,9,11
G7AHZNM3,False,False,False,7,35360,2022,9,11
G7AHZNM3,False,False,False,7,35361,2022,9,11
LAA4AWBN,True,False,False,9,35362,2022,9,11
LAA4AWBN,True,False,False,9,35363,2022,9,11
GUAHZNB1,True,False,False,7,35364,2022,9,11
TAUQA0BQ,True,False,True,9,35365,2022,9,11
H0APZNN1,False,False,False,7,35366,2022,9,11
NUAHZNB3,True,False,False,7,35367,2022,9,11
GUAHZNN1,False,False,False,7,35368,2022,9,11
GUAHZNN1,False,False,False,7,35369,2022,9,11
NH7OAJBN,True,False,False,7,35370,2022,9,11
NH7OAJBN,True,False,False,7,35371,2022,9,11
HA7OA0MC,False,False,False,9,35372,2022,9,11
OUAUZNB3,True,False,False,7,35373,2022,9,11
OUAUZNB3,True,False,False,7,35374,2022,9,11
GUAIZNM1,False,False,False,7,35375,2022,9,11
GUAIZNM1,False,False,False,7,35376,2022,9,11
TAUOH3BG,True,False,False,9,35377,2022,9,11
OH4OAJBN,True,False,False,7,35378,2022,9,11
OH4OAJBN,True,False,False,7,35379,2022,9,11
QUAJZNB3,True,False,False,7,35380,2022,9,11
QUAJZNB3,True,False,False,7,35381,2022,9,11
OUAIKSB3,True,False,False,7,35382,2022,9,11
OUAIKSB3,True,False,False,7,35383,2022,9,11
WAA7AWEN,False,False,True,1,35384,2022,9,11
PI4ABEL1,False,False,False,7,35385,2022,9,11
OUAIKSB3,True,False,True,7,35386,2022,9,11
GH4ODVMN,False,False,False,7,35387,2022,9,11
GH4ODVMN,False,False,False,7,35388,2022,9,11
NI4AUEY5,False,False,True,7,35389,2022,9,11
SAA7AWEN,False,False,True,3,35390,2022,9,11
UAUNA0MQ,False,False,False,6,35391,2022,9,11
UAUNA0MQ,False,False,False,6,35392,2022,9,11
NUAHZNN3,False,False,False,7,35393,2022,9,11
GUAIZNN1,False,False,False,7,35394,2022,9,11
GUAIZNN1,False,False,False,7,35395,2022,9,11
TAUOA0BG,True,False,False,9,35396,2022,9,11
TAUOA0BG,True,False,False,9,35397,2022,9,11
SUAHZNN1,False,False,False,3,35398,2022,9,11
SUAHZNN1,False,False,False,3,35399,2022,9,11
L0AIZNN1,False,False,True,7,35400,2022,9,11
GUAHZNN1,False,False,True,7,35401,2022,9,11
SUAJZNM3,False,False,False,3,35402,2022,9,11
SUAJZNM3,False,False,False,3,35403,2022,9,11
XAUNH3BC,True,False,False,9,35404,2022,9,11
M7AWZNN1,False,False,False,7,35405,2022,9,11
M7AWZNN1,False,False,False,7,35406,2022,9,11
L3AJZNN1,False,False,True,7,35407,2022,9,11
V7AIZNB1,True,False,False,7,35408,2022,9,11
VUAIZNN1,False,False,True,7,35409,2022,9,11
HAUOA0MC,False,False,False,9,35410,2022,9,11
G0AHZNN1,False,False,False,2,35411,2022,9,11
G0AHZNN1,False,False,False,2,35412,2022,9,11
MA7OA0MG,False,False,False,9,35413,2022,9,11
OVAUZNB3,True,False,False,7,35414,2022,9,11
KA7OA0MC,False,False,False,9,35415,2022,9,11
UAUNA0BQ,True,False,False,9,35416,2022,9,11
UAUNA0BQ,True,False,False,9,35417,2022,9,11
O7BLKOB3,True,False,False,7,35418,2022,9,11
O7BLKOB3,True,False,False,7,35419,2022,9,11
NVAHZNB1,True,False,False,7,35420,2022,9,11
NVAHZNB1,True,False,False,7,35421,2022,9,11
GUAIZNN1,False,False,False,7,35422,2022,9,11
GUAIZNN1,False,False,False,7,35423,2022,9,11
GVAWZNM1,False,False,False,7,35424,2022,9,11
GVAWZNM1,False,False,False,7,35425,2022,9,11
G0AJZNM1,False,False,False,7,35426,2022,9,11
G0AJZNM1,False,False,False,7,35427,2022,9,11
R7AHZNN3,False,False,True,7,35428,2022,9,11
V7AWZNN1,False,False,False,7,35429,2022,9,11
V7AWZNN1,False,False,False,7,35430,2022,9,11
L0APZNN1,False,False,True,1,35431,2022,9,11
M0AKZNN1,False,False,True,7,35432,2022,9,11
VUAIZNN1,False,False,True,7,35433,2022,9,11
QAUNA0MC,False,False,False,3,35434,2022,9,11
B0AZZNN1,False,False,True,7,35435,2022,9,11
QAA0OKEN,False,False,False,2,35436,2022,9,11
RVAHZNM1,False,False,True,7,35437,2022,9,11
LUAIZNN1,False,False,False,6,35438,2022,9,11
LUAIZNN1,False,False,False,6,35439,2022,9,11
QI0KUEL1,False,False,False,7,35440,2022,9,11
VAA0AFEN,False,False,False,3,35441,2022,9,11
VAA0AFEN,False,False,False,3,35442,2022,9,11
KI0KUEL1,False,False,False,7,35443,2022,9,11
KI0KUEL1,False,False,False,7,35444,2022,9,11
SUAIZNB1,True,False,False,7,35445,2022,9,11
LAA2JHBN,True,False,True,9,35446,2022,9,11
WAU7AWEN,False,False,False,9,35447,2022,9,11
WAU7AWEN,False,False,False,9,35448,2022,9,11
GH4ODVMN,False,False,False,7,35449,2022,9,11
GH4ODVMN,False,False,False,7,35450,2022,9,11
Z07VXP4,False,False,False,4,35451,2022,9,11
Z07VXP4,False,False,False,4,35452,2022,9,11
OI4AUEL1,False,False,False,7,35453,2022,9,11
TAVNA0BC,True,False,True,9,35454,2022,9,11
TAA2JHBN,True,False,False,9,35455,2022,9,11
M7AWZNN1,False,False,False,7,35456,2022,9,11
M7AWZNN1,False,False,False,7,35457,2022,9,11
WAA4OKEN,False,False,True,9,35458,2022,9,11
NVBWZNB1,True,False,False,7,35459,2022,9,11
NVBWZNB1,True,False,False,7,35460,2022,9,11
UA7NA0BC,True,False,False,9,35461,2022,9,11
HAA0OKEN,False,False,False,1,35462,2022,9,11
V7AJZNN1,False,False,True,7,35463,2022,9,11
UAVNA0BC,True,False,False,9,35464,2022,9,11
UAVNA0BC,True,False,False,9,35465,2022,9,11
LA7NA0MQ,False,False,False,9,35466,2022,9,11
WAA7AFEN,False,False,False,7,35467,2022,9,11
V7AWZNN1,False,False,True,7,35468,2022,9,11
NVAHZNB3,True,False,False,7,35469,2022,9,11
NVAHZNB3,True,False,False,7,35470,2022,9,11
QAA0AFEN,False,False,False,9,35471,2022,9,11
HA0NA0MC,False,False,False,4,35472,2022,9,11
TAVNA0BC,True,False,False,9,35473,2022,9,11
V7AWZNN1,False,False,True,7,35474,2022,9,11
VAA7AKEN,False,False,False,5,35475,2022,9,11
KAUOA0ME,False,False,False,9,35476,2022,9,11
KAUOA0ME,False,False,False,9,35477,2022,9,11
VUAIZNN1,False,False,True,7,35478,2022,9,11
WAA4OKEN,False,False,True,7,35479,2022,9,11
QUAHZNB3,True,False,False,7,35480,2022,9,11
UAUOA0BG,True,False,False,9,35481,2022,9,11
UAUOA0BG,True,False,False,9,35482,2022,9,11
NVAHZNN1,False,False,False,7,35483,2022,9,11
NVAHZNN1,False,False,False,7,35484,2022,9,11
KAUTA0MC,False,False,False,9,35485,2022,9,11
VVAHZNN1,False,False,True,7,35486,2022,9,11
SAA2AFEN,False,False,False,9,35487,2022,9,11
V7AWZNN1,False,False,True,7,35488,2022,9,11
XAVNA0BQ,True,False,False,9,35489,2022,9,11
XAVNA0BQ,True,False,False,9,35490,2022,9,11
